storm_id,usa_atcf_id,date,tclat,tclon
Arlene-2017,AL012017,2017-04-18T18:45:00Z,31.070028126217327,-43.39715710013174
Arlene-2017,AL012017,2017-04-18T19:00:00Z,31.062800062441518,-43.361625838714154
Arlene-2017,AL012017,2017-04-18T19:15:00Z,31.056845830986763,-43.32554907309667
Arlene-2017,AL012017,2017-04-18T19:30:00Z,31.052100963000168,-43.28897458919778
Arlene-2017,AL012017,2017-04-18T19:45:00Z,31.04850098962884,-43.251950172936006
Arlene-2017,AL012017,2017-04-18T20:00:00Z,31.045981442019894,-43.21452361022986
Arlene-2017,AL012017,2017-04-18T20:15:00Z,31.04447785132043,-43.17674268699785
Arlene-2017,AL012017,2017-04-18T20:30:00Z,31.04392574867756,-43.13865518915848
Arlene-2017,AL012017,2017-04-18T20:45:00Z,31.044260665238387,-43.10030890263026
Arlene-2017,AL012017,2017-04-18T21:00:00Z,31.045418132150026,-43.06175161333171
Arlene-2017,AL012017,2017-04-18T21:15:00Z,31.047333680559582,-43.023031107181325
Arlene-2017,AL012017,2017-04-18T21:30:00Z,31.04994284161416,-42.984195170097614
Arlene-2017,AL012017,2017-04-18T21:45:00Z,31.053181146460872,-42.9452915879991
Arlene-2017,AL012017,2017-04-18T22:00:00Z,31.05698412624682,-42.90636814680428
Arlene-2017,AL012017,2017-04-18T22:15:00Z,31.06128731211912,-42.86747263243167
Arlene-2017,AL012017,2017-04-18T22:30:00Z,31.066026235224875,-42.82865283079978
Arlene-2017,AL012017,2017-04-18T22:45:00Z,31.071136426711192,-42.789956527827115
Arlene-2017,AL012017,2017-04-18T23:00:00Z,31.07655341772518,-42.75143150943219
Arlene-2017,AL012017,2017-04-18T23:15:00Z,31.082212739413947,-42.713125561533495
Arlene-2017,AL012017,2017-04-18T23:30:00Z,31.0880499229246,-42.675086470049564
Arlene-2017,AL012017,2017-04-18T23:45:00Z,31.09400049940425,-42.6373620208989
Arlene-2017,AL012017,2017-04-19T00:00:00Z,31.1,-42.6
Arlene-2017,AL012017,2017-04-19T00:15:00Z,31.105999071148922,-42.563038334810585
Arlene-2017,AL012017,2017-04-19T00:30:00Z,31.112008820447915,-42.526475518945176
Arlene-2017,AL012017,2017-04-19T00:45:00Z,31.118055470783837,-42.49030018755747
Arlene-2017,AL012017,2017-04-19T01:00:00Z,31.124165245043553,-42.4545009758012
Arlene-2017,AL012017,2017-04-19T01:15:00Z,31.130364366113923,-42.419066518830085
Arlene-2017,AL012017,2017-04-19T01:30:00Z,31.136679056881807,-42.38398545179783
Arlene-2017,AL012017,2017-04-19T01:45:00Z,31.143135540234066,-42.349246409858154
Arlene-2017,AL012017,2017-04-19T02:00:00Z,31.149760039057565,-42.31483802816478
Arlene-2017,AL012017,2017-04-19T02:15:00Z,31.156578776239154,-42.280748941871416
Arlene-2017,AL012017,2017-04-19T02:30:00Z,31.163617974665705,-42.24696778613178
Arlene-2017,AL012017,2017-04-19T02:45:00Z,31.170903857224072,-42.2134831960996
Arlene-2017,AL012017,2017-04-19T03:00:00Z,31.178462646801123,-42.180283806928585
Arlene-2017,AL012017,2017-04-19T03:15:00Z,31.186320566283708,-42.147358253772445
Arlene-2017,AL012017,2017-04-19T03:30:00Z,31.194503838558695,-42.1146951717849
Arlene-2017,AL012017,2017-04-19T03:45:00Z,31.203038686512947,-42.082283196119675
Arlene-2017,AL012017,2017-04-19T04:00:00Z,31.21195133303332,-42.05011096193048
Arlene-2017,AL012017,2017-04-19T04:15:00Z,31.221268001006674,-42.01816710437103
Arlene-2017,AL012017,2017-04-19T04:30:00Z,31.231014913319875,-41.986440258595046
Arlene-2017,AL012017,2017-04-19T04:45:00Z,31.241218292859777,-41.95491905975624
Arlene-2017,AL012017,2017-04-19T05:00:00Z,31.251904362513248,-41.923592143008335
Arlene-2017,AL012017,2017-04-19T05:15:00Z,31.263099345167145,-41.892448143505035
Arlene-2017,AL012017,2017-04-19T05:30:00Z,31.27482946370833,-41.86147569640007
Arlene-2017,AL012017,2017-04-19T05:45:00Z,31.28712094102366,-41.83066343684715
Arlene-2017,AL012017,2017-04-19T06:00:00Z,31.3,-41.8
Arlene-2017,AL012017,2017-04-19T06:15:00Z,31.31348175592731,-41.76947552739781
Arlene-2017,AL012017,2017-04-19T06:30:00Z,31.327536893707936,-41.73908618612172
Arlene-2017,AL012017,2017-04-19T06:45:00Z,31.34212499064733,-41.70882964963836
Arlene-2017,AL012017,2017-04-19T07:00:00Z,31.35720562405094,-41.678703591414354
Arlene-2017,AL012017,2017-04-19T07:15:00Z,31.372738371224216,-41.64870568491633
Arlene-2017,AL012017,2017-04-19T07:30:00Z,31.38868280947261,-41.6188336036109
Arlene-2017,AL012017,2017-04-19T07:45:00Z,31.40499851610156,-41.5890850209647
Arlene-2017,AL012017,2017-04-19T08:00:00Z,31.421645068416527,-41.559457610444355
Arlene-2017,AL012017,2017-04-19T08:15:00Z,31.438582043722956,-41.52994904551648
Arlene-2017,AL012017,2017-04-19T08:30:00Z,31.455769019326294,-41.500556999647706
Arlene-2017,AL012017,2017-04-19T08:45:00Z,31.47316557253199,-41.47127914630465
Arlene-2017,AL012017,2017-04-19T09:00:00Z,31.490731280645495,-41.44211315895395
Arlene-2017,AL012017,2017-04-19T09:15:00Z,31.50842572097226,-41.413056711062225
Arlene-2017,AL012017,2017-04-19T09:30:00Z,31.526208470817725,-41.38410747609609
Arlene-2017,AL012017,2017-04-19T09:45:00Z,31.544039107487347,-41.35526312752218
Arlene-2017,AL012017,2017-04-19T10:00:00Z,31.561877208286575,-41.32652133880712
Arlene-2017,AL012017,2017-04-19T10:15:00Z,31.579682350520855,-41.29787978341752
Arlene-2017,AL012017,2017-04-19T10:30:00Z,31.597414111495635,-41.26933613482003
Arlene-2017,AL012017,2017-04-19T10:45:00Z,31.615032068516367,-41.24088806648125
Arlene-2017,AL012017,2017-04-19T11:00:00Z,31.6324957988885,-41.21253325186781
Arlene-2017,AL012017,2017-04-19T11:15:00Z,31.649764879917477,-41.184269364446344
